"","time","year","month","day","hour","min","sec","lat","long","gpsnum"
"920","2008-08-16T08:34:11Z",2008,8,16,8,34,11,10.172617659,124.177473038,1
"921","2008-08-16T08:34:26Z",2008,8,16,8,34,26,10.172617659,124.177466584,1
"922","2008-08-16T08:34:41Z",2008,8,16,8,34,41,10.1726151444,124.177446384,1
"923","2008-08-16T08:34:56Z",2008,8,16,8,34,56,10.1726132166,124.177449569,1
"924","2008-08-16T08:35:11Z",2008,8,16,8,35,11,10.1726089418,124.177452838,1
"925","2008-08-16T08:35:26Z",2008,8,16,8,35,26,10.172607936,124.177460633,1
"926","2008-08-16T08:35:41Z",2008,8,16,8,35,41,10.17260978,124.177468177,1
"927","2008-08-16T08:35:56Z",2008,8,16,8,35,56,10.1726112887,124.17747438,1
"928","2008-08-16T08:36:11Z",2008,8,16,8,36,11,10.1725922618,124.177493071,1
"929","2008-08-16T08:36:26Z",2008,8,16,8,36,26,10.1725650206,124.177500363,1
"930","2008-08-16T08:36:41Z",2008,8,16,8,36,41,10.1725951955,124.177503046,1
"931","2008-08-16T08:36:56Z",2008,8,16,8,36,56,10.1726362668,124.177472871,1
"932","2008-08-16T08:37:11Z",2008,8,16,8,37,11,10.1726224367,124.177490138,1
"933","2008-08-16T08:37:26Z",2008,8,16,8,37,26,10.1726420503,124.177466836,1
"934","2008-08-16T08:37:41Z",2008,8,16,8,37,41,10.1726109535,124.17746407,1
"935","2008-08-16T08:37:56Z",2008,8,16,8,37,56,10.1726027392,124.177477984,1
"936","2008-08-16T08:38:11Z",2008,8,16,8,38,11,10.1725889929,124.177503381,1
"937","2008-08-16T08:38:26Z",2008,8,16,8,38,26,10.1725817844,124.177513942,1
"938","2008-08-16T08:38:41Z",2008,8,16,8,38,41,10.1725897472,124.177516541,1
"939","2008-08-16T08:38:56Z",2008,8,16,8,38,56,10.1725872327,124.177499441,1
"940","2008-08-16T08:39:06Z",2008,8,16,8,39,6,10.1725908369,124.177503884,1
"941","2008-08-16T10:11:17Z",2008,8,16,10,11,17,10.1725948602,124.177548476,1
"942","2008-08-16T10:49:33Z",2008,8,16,10,49,33,10.1725925971,124.177506482,1
"39679","2008-08-17T02:09:39Z",2008,8,17,2,9,39,10.2639187966,124.196621077,2
"39680","2008-08-17T02:10:08Z",2008,8,17,2,10,8,10.2639310341,124.196627447,2
"39681","2008-08-17T02:10:28Z",2008,8,17,2,10,28,10.2639468759,124.196617557,2
"39682","2008-08-17T02:10:52Z",2008,8,17,2,10,52,10.2639475465,124.196592998,2
"39683","2008-08-17T02:14:22Z",2008,8,17,2,14,22,10.2639515698,124.196618898,2
"39684","2008-08-17T02:14:41Z",2008,8,17,2,14,41,10.2639509831,124.196621664,2
"39685","2008-08-17T02:14:59Z",2008,8,17,2,14,59,10.2639504801,124.19662795,2
"39686","2008-08-17T02:15:18Z",2008,8,17,2,15,18,10.2639499772,124.19662619,2
"39687","2008-08-17T02:15:33Z",2008,8,17,2,15,33,10.2639703453,124.196643624,2
"39688","2008-08-17T02:15:48Z",2008,8,17,2,15,48,10.2639765479,124.196609594,2
"39689","2008-08-17T02:16:04Z",2008,8,17,2,16,4,10.2639745362,124.196604649,2
"39690","2008-08-17T02:16:27Z",2008,8,17,2,16,27,10.2639530785,124.196533151,2
"39691","2008-08-17T02:16:43Z",2008,8,17,2,16,43,10.2639422659,124.196493672,2
"39692","2008-08-17T02:16:58Z",2008,8,17,2,16,58,10.2639509831,124.196459223,2
"39693","2008-08-17T02:17:15Z",2008,8,17,2,17,15,10.2639393322,124.196438435,2
"39694","2008-08-17T02:17:36Z",2008,8,17,2,17,36,10.2639371529,124.196451847,2
"39695","2008-08-17T02:18:00Z",2008,8,17,2,18,0,10.2639402542,124.196452266,2
"39696","2008-08-17T02:18:19Z",2008,8,17,2,18,19,10.2639277652,124.196463916,2
"39697","2008-08-17T02:18:40Z",2008,8,17,2,18,40,10.2639076486,124.196465174,2
"39698","2008-08-17T02:19:02Z",2008,8,17,2,19,2,10.2639046311,124.19645478,2
"39699","2008-08-17T02:19:21Z",2008,8,17,2,19,21,10.2638985962,124.196441788,2
"39700","2008-08-17T02:19:41Z",2008,8,17,2,19,41,10.2639135998,124.196408764,2
"39701","2008-08-17T02:20:04Z",2008,8,17,2,20,4,10.2639239933,124.196378337,2
"39702","2008-08-17T02:20:25Z",2008,8,17,2,20,25,10.2639540844,124.196358388,2
"39703","2008-08-17T02:20:49Z",2008,8,17,2,20,49,10.264002867,124.19632243,2
"39704","2008-08-17T02:21:08Z",2008,8,17,2,21,8,10.2640402503,124.196310863,2
"39705","2008-08-17T02:21:31Z",2008,8,17,2,21,31,10.2641022764,124.196319664,2
"39706","2008-08-17T02:21:54Z",2008,8,17,2,21,54,10.2641471196,124.196333662,2
"39707","2008-08-17T02:22:15Z",2008,8,17,2,22,15,10.2641969919,124.196354449,2
"39708","2008-08-17T02:22:36Z",2008,8,17,2,22,36,10.2642396558,124.196402226,2
"39709","2008-08-17T02:23:03Z",2008,8,17,2,23,3,10.2642811462,124.196474729,2
"39710","2008-08-17T02:23:28Z",2008,8,17,2,23,28,10.2643180266,124.196514627,2
"39711","2008-08-17T02:23:55Z",2008,8,17,2,23,55,10.2643524762,124.196547233,2
"39712","2008-08-17T02:24:13Z",2008,8,17,2,24,13,10.2643625345,124.196562823,2
"39713","2008-08-17T02:24:36Z",2008,8,17,2,24,36,10.2644005883,124.196575731,2
"39714","2008-08-17T02:24:55Z",2008,8,17,2,24,55,10.2644421626,124.196596434,2
"39715","2008-08-17T02:25:21Z",2008,8,17,2,25,21,10.2644930407,124.196630549,2
"39716","2008-08-17T02:25:46Z",2008,8,17,2,25,46,10.2645471878,124.196651084,2
"39717","2008-08-17T02:26:08Z",2008,8,17,2,26,8,10.2646095492,124.19666349,2
"39718","2008-08-17T02:26:36Z",2008,8,17,2,26,36,10.2646859922,124.196687629,2
"39719","2008-08-17T02:27:01Z",2008,8,17,2,27,1,10.2647509519,124.196712021,2
"39720","2008-08-17T02:27:24Z",2008,8,17,2,27,24,10.2648212761,124.196707578,2
"39721","2008-08-17T02:27:50Z",2008,8,17,2,27,50,10.2648720704,124.196650833,2
"39722","2008-08-17T02:28:14Z",2008,8,17,2,28,14,10.2648989763,124.196592495,2
"39723","2008-08-17T02:28:37Z",2008,8,17,2,28,37,10.2649450768,124.196545556,2
"39724","2008-08-17T02:29:00Z",2008,8,17,2,29,0,10.2650046721,124.196501132,2
"39725","2008-08-17T02:29:25Z",2008,8,17,2,29,25,10.2650588192,124.19645587,2
"39726","2008-08-17T02:29:45Z",2008,8,17,2,29,45,10.2650751639,124.196422342,2
"39727","2008-08-17T02:30:02Z",2008,8,17,2,30,2,10.2650967892,124.196410691,2
"39728","2008-08-17T02:30:23Z",2008,8,17,2,30,23,10.2651385311,124.196408428,2
"39729","2008-08-17T02:30:45Z",2008,8,17,2,30,45,10.2651835419,124.196411781,2
"39730","2008-08-17T02:31:07Z",2008,8,17,2,31,7,10.2652217634,124.196431562,2
"39731","2008-08-17T02:31:31Z",2008,8,17,2,31,31,10.2652523573,124.196423767,2
"39732","2008-08-17T02:31:54Z",2008,8,17,2,31,54,10.2652870584,124.196436424,2
"39733","2008-08-17T02:32:22Z",2008,8,17,2,32,22,10.2653468214,124.196440196,2
"39734","2008-08-17T02:32:44Z",2008,8,17,2,32,44,10.2654137928,124.196454361,2
"39735","2008-08-17T02:33:06Z",2008,8,17,2,33,6,10.2654541936,124.19645017,2
"39736","2008-08-17T02:33:25Z",2008,8,17,2,33,25,10.26545587,124.196444638,2
"39737","2008-08-17T02:33:50Z",2008,8,17,2,33,50,10.2654531877,124.196432987,2
"39738","2008-08-17T02:34:12Z",2008,8,17,2,34,12,10.2654870506,124.19641044,2
"39739","2008-08-17T02:34:36Z",2008,8,17,2,34,36,10.2655526809,124.196415972,2
"39740","2008-08-17T02:35:02Z",2008,8,17,2,35,2,10.2656342369,124.196391748,2
"39741","2008-08-17T02:35:21Z",2008,8,17,2,35,21,10.2656543534,124.196385294,2
"39742","2008-08-17T02:35:42Z",2008,8,17,2,35,42,10.2656566165,124.196380097,2
"39743","2008-08-17T02:36:05Z",2008,8,17,2,36,5,10.2657091711,124.196399879,2
"39744","2008-08-17T02:36:25Z",2008,8,17,2,36,25,10.2657469735,124.196405578,2
"39745","2008-08-17T02:36:46Z",2008,8,17,2,36,46,10.2657734603,124.196458468,2
"39746","2008-08-17T02:37:07Z",2008,8,17,2,37,7,10.2657825965,124.196505072,2
"39747","2008-08-17T02:37:29Z",2008,8,17,2,37,29,10.2657793276,124.196553854,2
"39748","2008-08-17T02:37:50Z",2008,8,17,2,37,50,10.2657920681,124.196602134,2
"39749","2008-08-17T02:38:14Z",2008,8,17,2,38,14,10.2657941636,124.196647229,2
"39750","2008-08-17T02:38:39Z",2008,8,17,2,38,39,10.2658133581,124.196717637,2
"39751","2008-08-17T02:39:06Z",2008,8,17,2,39,6,10.2658271883,124.196789637,2
"39752","2008-08-17T02:39:29Z",2008,8,17,2,39,29,10.2658486459,124.196857279,2
"39753","2008-08-17T02:39:51Z",2008,8,17,2,39,51,10.2658461314,124.196921149,2
"39754","2008-08-17T02:40:15Z",2008,8,17,2,40,15,10.2658502385,124.196995832,2
"39755","2008-08-17T02:40:38Z",2008,8,17,2,40,38,10.2658765577,124.197061798,2
"39756","2008-08-17T02:41:02Z",2008,8,17,2,41,2,10.2659188863,124.19714503,2
"39757","2008-08-17T02:41:27Z",2008,8,17,2,41,27,10.2659573592,124.197215438,2
"39758","2008-08-17T02:41:53Z",2008,8,17,2,41,53,10.2659619693,124.197276039,2
"39759","2008-08-17T02:42:17Z",2008,8,17,2,42,17,10.2659593709,124.19733379,2
"39760","2008-08-17T02:42:44Z",2008,8,17,2,42,44,10.2659896296,124.1974073,2
"39761","2008-08-17T02:43:06Z",2008,8,17,2,43,6,10.2659899648,124.197443426,2
"39762","2008-08-17T02:43:31Z",2008,8,17,2,43,31,10.2660096623,124.197492963,2
"39763","2008-08-17T02:43:54Z",2008,8,17,2,43,54,10.2660248335,124.197535291,2
"39764","2008-08-17T02:44:15Z",2008,8,17,2,44,15,10.266051488,124.197578458,2
"39765","2008-08-17T02:44:37Z",2008,8,17,2,44,37,10.266076969,124.197624391,2
"39766","2008-08-17T02:44:59Z",2008,8,17,2,44,59,10.2660889551,124.197672252,2
"39767","2008-08-17T02:45:21Z",2008,8,17,2,45,21,10.2660950739,124.197724136,2
"39768","2008-08-17T02:45:37Z",2008,8,17,2,45,37,10.2661223989,124.197762525,2
"39769","2008-08-17T02:45:55Z",2008,8,17,2,45,55,10.2661420964,124.197806362,2
"39770","2008-08-17T02:46:14Z",2008,8,17,2,46,14,10.2661411744,124.197846595,2
"39771","2008-08-17T02:46:38Z",2008,8,17,2,46,38,10.2661387436,124.19786185,2
"39772","2008-08-17T02:46:59Z",2008,8,17,2,46,59,10.2661241591,124.197879452,2
"39773","2008-08-17T02:47:21Z",2008,8,17,2,47,21,10.2661204711,124.197929744,2
"39774","2008-08-17T02:47:45Z",2008,8,17,2,47,45,10.2661429346,124.197994117,2
"39775","2008-08-17T02:48:07Z",2008,8,17,2,48,7,10.2661863528,124.198029824,2
"39776","2008-08-17T02:48:33Z",2008,8,17,2,48,33,10.2662338782,124.198075421,2
"39777","2008-08-17T02:48:52Z",2008,8,17,2,48,52,10.2662623767,124.198108194,2
"39778","2008-08-17T02:49:14Z",2008,8,17,2,49,14,10.2662919648,124.198150439,2
"39779","2008-08-17T02:49:38Z",2008,8,17,2,49,38,10.266324738,124.19818514,2
"39780","2008-08-17T02:50:02Z",2008,8,17,2,50,2,10.2663558349,124.198235096,2
"39781","2008-08-17T02:50:26Z",2008,8,17,2,50,26,10.2663401607,124.198247083,2
"39782","2008-08-17T02:50:51Z",2008,8,17,2,50,51,10.2663378976,124.198253453,2
"39783","2008-08-17T02:51:13Z",2008,8,17,2,51,13,10.26632566,124.198245658,2
"39784","2008-08-17T02:51:33Z",2008,8,17,2,51,33,10.2662857622,124.198243059,2
"39785","2008-08-17T02:51:49Z",2008,8,17,2,51,49,10.2662574314,124.198245993,2
"39786","2008-08-17T02:52:01Z",2008,8,17,2,52,1,10.2662431821,124.198230067,2
"39787","2008-08-17T02:52:17Z",2008,8,17,2,52,17,10.2662070561,124.198225373,2
"39788","2008-08-17T02:52:33Z",2008,8,17,2,52,33,10.2661642246,124.198218836,2
"39789","2008-08-17T02:52:50Z",2008,8,17,2,52,50,10.2661477961,124.198218333,2
"39790","2008-08-17T02:53:05Z",2008,8,17,2,53,5,10.2661355585,124.198197462,2
"39791","2008-08-17T02:53:23Z",2008,8,17,2,53,23,10.2661671583,124.198181788,2
"39792","2008-08-17T02:53:34Z",2008,8,17,2,53,34,10.2661353908,124.19819897,2
"39793","2008-08-17T02:54:04Z",2008,8,17,2,54,4,10.2661017794,124.198246663,2
"39794","2008-08-17T02:54:31Z",2008,8,17,2,54,31,10.2660807408,124.198265355,2
"39795","2008-08-17T02:54:59Z",2008,8,17,2,54,59,10.2660625521,124.198279269,2
"39796","2008-08-17T02:55:24Z",2008,8,17,2,55,24,10.2660458721,124.198291088,2
"39797","2008-08-17T02:56:03Z",2008,8,17,2,56,3,10.2660529967,124.198298883,2
"39798","2008-08-17T02:56:36Z",2008,8,17,2,56,36,10.2660645638,124.198291926,2
"39799","2008-08-17T02:57:11Z",2008,8,17,2,57,11,10.266053332,124.198286226,2
"39800","2008-08-17T02:57:32Z",2008,8,17,2,57,32,10.2660525776,124.198281867,2
"39801","2008-08-17T02:57:54Z",2008,8,17,2,57,54,10.2660544217,124.198298464,2
"39802","2008-08-17T03:07:34Z",2008,8,17,3,7,34,10.2763340715,124.200936584,2
"39803","2008-08-17T03:07:51Z",2008,8,17,3,7,51,10.2763232589,124.200941445,2
"39804","2008-08-17T03:08:25Z",2008,8,17,3,8,25,10.2763168886,124.200955695,2
"39805","2008-08-17T03:09:00Z",2008,8,17,3,9,0,10.276326444,124.200960724,2
"39806","2008-08-17T03:09:36Z",2008,8,17,3,9,36,10.2763237618,124.200962652,2
"39807","2008-08-17T03:10:18Z",2008,8,17,3,10,18,10.2763232589,124.200956952,2
"39808","2008-08-17T03:10:53Z",2008,8,17,3,10,53,10.276322253,124.200960891,2
"39809","2008-08-17T03:11:37Z",2008,8,17,3,11,37,10.2763146255,124.200963741,2
"39810","2008-08-17T03:12:32Z",2008,8,17,3,12,32,10.2763225883,124.200952929,2
"39811","2008-08-17T03:12:50Z",2008,8,17,3,12,50,10.2763256896,124.200956449,2
"39812","2008-08-17T03:13:21Z",2008,8,17,3,13,21,10.2763259411,124.200959718,2
"39813","2008-08-17T03:13:51Z",2008,8,17,3,13,51,10.2763267793,124.200971369,2
"39814","2008-08-17T03:14:09Z",2008,8,17,3,14,9,10.2763196547,124.200985534,2
"39815","2008-08-17T03:14:50Z",2008,8,17,3,14,50,10.2763142902,124.200996179,2
"39816","2008-08-17T03:16:36Z",2008,8,17,3,16,36,10.276305154,124.200998358,2
"39817","2008-08-17T03:17:55Z",2008,8,17,3,17,55,10.2763072494,124.200998358,2
"39818","2008-08-17T03:18:10Z",2008,8,17,3,18,10,10.2763006277,124.201006824,2
"39819","2008-08-17T03:18:38Z",2008,8,17,3,18,38,10.2763003763,124.201012524,2
"39820","2008-08-17T03:18:58Z",2008,8,17,3,18,58,10.2763179783,124.201022917,2
"39821","2008-08-17T03:19:18Z",2008,8,17,3,19,18,10.2763488237,124.201027947,2
"39822","2008-08-17T03:19:41Z",2008,8,17,3,19,41,10.276339855,124.201025851,2
"39823","2008-08-17T03:20:05Z",2008,8,17,3,20,5,10.2763215825,124.201050578,2
"39824","2008-08-17T03:20:31Z",2008,8,17,3,20,31,10.2762832772,124.201108748,2
"39825","2008-08-17T03:20:54Z",2008,8,17,3,20,54,10.2762475703,124.201164823,2
"39826","2008-08-17T03:21:21Z",2008,8,17,3,21,21,10.2761950996,124.201229028,2
"39827","2008-08-17T03:21:44Z",2008,8,17,3,21,44,10.2761414554,124.20128502,2
"39828","2008-08-17T03:22:06Z",2008,8,17,3,22,6,10.2761057485,124.201311087,2
"39829","2008-08-17T03:22:26Z",2008,8,17,3,22,26,10.2760731429,124.20133682,2
"39830","2008-08-17T03:22:51Z",2008,8,17,3,22,51,10.2760518529,124.201387363,2
"39831","2008-08-17T03:23:14Z",2008,8,17,3,23,14,10.2760398667,124.201445449,2
"39832","2008-08-17T03:23:44Z",2008,8,17,3,23,44,10.2760498412,124.201486269,2
"39833","2008-08-17T03:24:06Z",2008,8,17,3,24,6,10.2760616597,124.20153698,2
"39834","2008-08-17T03:24:31Z",2008,8,17,3,24,31,10.2760465723,124.201619541,2
"39835","2008-08-17T03:24:54Z",2008,8,17,3,24,54,10.2759774216,124.201678047,2
"39836","2008-08-17T03:25:17Z",2008,8,17,3,25,17,10.2758964524,124.201658349,2
"39837","2008-08-17T03:25:42Z",2008,8,17,3,25,42,10.2758194227,124.201630773,2
"39838","2008-08-17T03:26:05Z",2008,8,17,3,26,5,10.2757676225,124.201593641,2
"39839","2008-08-17T03:26:25Z",2008,8,17,3,26,25,10.2757401299,124.201552067,2
"39840","2008-08-17T03:26:51Z",2008,8,17,3,26,51,10.275701154,124.201505631,2
"39841","2008-08-17T03:27:14Z",2008,8,17,3,27,14,10.2756503597,124.20147554,2
"39842","2008-08-17T03:27:39Z",2008,8,17,3,27,39,10.2755851485,124.201466488,2
"39843","2008-08-17T03:28:03Z",2008,8,17,3,28,3,10.2755244635,124.201477133,2
"39844","2008-08-17T03:28:30Z",2008,8,17,3,28,30,10.2754487749,124.201533291,2
"39845","2008-08-17T03:28:56Z",2008,8,17,3,28,56,10.2754182648,124.201620966,2
"39846","2008-08-17T03:29:17Z",2008,8,17,3,29,17,10.2753841504,124.201716688,2
"39847","2008-08-17T03:29:35Z",2008,8,17,3,29,35,10.2753507905,124.201787934,2
"39848","2008-08-17T03:29:56Z",2008,8,17,3,29,56,10.2752994932,124.201853396,2
"39849","2008-08-17T03:30:15Z",2008,8,17,3,30,15,10.2752394788,124.201876195,2
"39850","2008-08-17T03:30:35Z",2008,8,17,3,30,35,10.2751850802,124.201860437,2
"39851","2008-08-17T03:30:56Z",2008,8,17,3,30,56,10.2751682326,124.201836884,2
"39852","2008-08-17T03:31:18Z",2008,8,17,3,31,18,10.2751109842,124.201813918,2
"39853","2008-08-17T03:31:41Z",2008,8,17,3,31,41,10.2750526462,124.201796064,2
"39854","2008-08-17T03:32:07Z",2008,8,17,3,32,7,10.2749991696,124.201783659,2
"39855","2008-08-17T03:32:29Z",2008,8,17,3,32,29,10.2749425918,124.201775948,2
"39856","2008-08-17T03:32:50Z",2008,8,17,3,32,50,10.274896156,124.201764129,2
"39857","2008-08-17T03:33:17Z",2008,8,17,3,33,17,10.2748400811,124.201779468,2
"39858","2008-08-17T03:33:41Z",2008,8,17,3,33,41,10.2747873589,124.201817857,2
"39859","2008-08-17T03:34:01Z",2008,8,17,3,34,1,10.2747959923,124.20186094,2
"39860","2008-08-17T03:34:29Z",2008,8,17,3,34,29,10.2748124208,124.201935539,2
"39861","2008-08-17T03:34:50Z",2008,8,17,3,34,50,10.2748027816,124.20198516,2
"39862","2008-08-17T03:35:09Z",2008,8,17,3,35,9,10.2747674938,124.202043917,2
"39863","2008-08-17T03:35:27Z",2008,8,17,3,35,27,10.2747328766,124.202110721,2
"39864","2008-08-17T03:35:46Z",2008,8,17,3,35,46,10.2746974211,124.20217962,2
"39865","2008-08-17T03:36:10Z",2008,8,17,3,36,10,10.2746439446,124.20223427,2
"39866","2008-08-17T03:36:31Z",2008,8,17,3,36,31,10.2746195532,124.202289674,2
"39867","2008-08-17T03:36:53Z",2008,8,17,3,36,53,10.2745970897,124.202327896,2
"39868","2008-08-17T03:37:18Z",2008,8,17,3,37,18,10.2745590359,124.202362932,2
"39869","2008-08-17T03:37:36Z",2008,8,17,3,37,36,10.2745228261,124.202403249,2
"39870","2008-08-17T03:37:58Z",2008,8,17,3,37,58,10.2745223232,124.202485476,2
"39871","2008-08-17T03:38:26Z",2008,8,17,3,38,26,10.2745197248,124.202568876,2
"39872","2008-08-17T03:38:53Z",2008,8,17,3,38,53,10.2744948305,124.202629393,2
"39873","2008-08-17T03:39:10Z",2008,8,17,3,39,10,10.2744378336,124.202657389,2
"39874","2008-08-17T03:39:31Z",2008,8,17,3,39,31,10.2743705269,124.202646492,2
"39875","2008-08-17T03:39:56Z",2008,8,17,3,39,56,10.2743097581,124.202621598,2
"39876","2008-08-17T03:40:16Z",2008,8,17,3,40,16,10.274243122,124.202610198,2
"39877","2008-08-17T03:40:34Z",2008,8,17,3,40,34,10.2741938364,124.202595446,2
"39878","2008-08-17T03:40:55Z",2008,8,17,3,40,55,10.2741468977,124.202596787,2
"39879","2008-08-17T03:41:14Z",2008,8,17,3,41,14,10.2740933374,124.20257776,2
"39880","2008-08-17T03:41:34Z",2008,8,17,3,41,34,10.2740515955,124.202564266,2
"39881","2008-08-17T03:41:54Z",2008,8,17,3,41,54,10.2739988733,124.202550268,2
"39882","2008-08-17T03:42:15Z",2008,8,17,3,42,15,10.2739723865,124.202535767,2
"39883","2008-08-17T03:42:35Z",2008,8,17,3,42,35,10.2739516832,124.202538449,2
"39884","2008-08-17T03:42:57Z",2008,8,17,3,42,57,10.2739230171,124.20250752,2
"39885","2008-08-17T03:43:17Z",2008,8,17,3,43,17,10.2739051636,124.202474579,2
"39886","2008-08-17T03:43:42Z",2008,8,17,3,43,42,10.2738784254,124.202403249,2
"39887","2008-08-17T03:44:04Z",2008,8,17,3,44,4,10.2738550398,124.202348264,2
"39888","2008-08-17T03:44:25Z",2008,8,17,3,44,25,10.2738296427,124.202296296,2
"39889","2008-08-17T03:44:49Z",2008,8,17,3,44,49,10.2737962827,124.202242736,2
"39890","2008-08-17T03:45:11Z",2008,8,17,3,45,11,10.2737574745,124.202206526,2
"39891","2008-08-17T03:45:33Z",2008,8,17,3,45,33,10.2737125475,124.202168975,2
"39892","2008-08-17T03:45:55Z",2008,8,17,3,45,55,10.2736742422,124.202125976,2
"39893","2008-08-17T03:46:15Z",2008,8,17,3,46,15,10.2736316621,124.202113487,2
"39894","2008-08-17T03:46:34Z",2008,8,17,3,46,34,10.2735664509,124.202141147,2
"39895","2008-08-17T03:47:00Z",2008,8,17,3,47,0,10.2734924387,124.202184733,2
"39896","2008-08-17T03:47:20Z",2008,8,17,3,47,20,10.2734507807,124.202233348,2
"39897","2008-08-17T03:47:41Z",2008,8,17,3,47,41,10.2734295744,124.202302331,2
"39898","2008-08-17T03:48:00Z",2008,8,17,3,48,0,10.2734502777,124.202371985,2
"39899","2008-08-17T03:48:21Z",2008,8,17,3,48,21,10.2735057659,124.202401321,2
"39900","2008-08-17T03:48:42Z",2008,8,17,3,48,42,10.2735602483,124.202423785,2
"39901","2008-08-17T03:49:02Z",2008,8,17,3,49,2,10.273541389,124.202393526,2
"39902","2008-08-17T03:49:24Z",2008,8,17,3,49,24,10.2735229488,124.202387994,2
"39903","2008-08-17T03:49:45Z",2008,8,17,3,49,45,10.2735338453,124.202409033,2
"39904","2008-08-17T03:50:07Z",2008,8,17,3,50,7,10.2735303249,124.202406099,2
"39905","2008-08-17T03:50:26Z",2008,8,17,3,50,26,10.2735290676,124.202390928,2
"39906","2008-08-17T03:50:46Z",2008,8,17,3,50,46,10.2735266369,124.202410541,2
"39907","2008-08-17T03:51:08Z",2008,8,17,3,51,8,10.2735111304,124.202411044,2
"39908","2008-08-17T03:51:29Z",2008,8,17,3,51,29,10.2735177521,124.202424036,2
"39909","2008-08-17T03:51:51Z",2008,8,17,3,51,51,10.273506185,124.202404255,2
"39910","2008-08-17T03:52:10Z",2008,8,17,3,52,10,10.2735401317,124.202404674,2
"39911","2008-08-17T03:52:31Z",2008,8,17,3,52,31,10.2735921834,124.202384893,2
"39912","2008-08-17T03:52:51Z",2008,8,17,3,52,51,10.273602996,124.202376846,2
"39913","2008-08-17T03:53:12Z",2008,8,17,3,53,12,10.2736060973,124.202379193,2
"39914","2008-08-17T03:53:32Z",2008,8,17,3,53,32,10.2736217715,124.202343486,2
"39915","2008-08-17T03:53:52Z",2008,8,17,3,53,52,10.2736384515,124.202293027,2
"39916","2008-08-17T03:54:13Z",2008,8,17,3,54,13,10.2736463305,124.20223888,2
"39917","2008-08-17T03:54:31Z",2008,8,17,3,54,31,10.273653036,124.202192528,2
"39918","2008-08-17T03:54:46Z",2008,8,17,3,54,46,10.2736534551,124.202154977,2
"39919","2008-08-17T03:55:04Z",2008,8,17,3,55,4,10.2736541256,124.202124719,2
"39920","2008-08-17T03:55:25Z",2008,8,17,3,55,25,10.2736468334,124.20207602,2
"39921","2008-08-17T03:55:47Z",2008,8,17,3,55,47,10.2736378647,124.202045845,2
"39922","2008-08-17T03:56:08Z",2008,8,17,3,56,8,10.2736165747,124.202022459,2
"39923","2008-08-17T03:56:31Z",2008,8,17,3,56,31,10.2735451609,124.202031596,2
"39924","2008-08-17T03:56:58Z",2008,8,17,3,56,58,10.2734861523,124.202058585,2
"39925","2008-08-17T03:57:21Z",2008,8,17,3,57,21,10.273425635,124.202051545,2
"39926","2008-08-17T03:57:42Z",2008,8,17,3,57,42,10.2734236233,124.202091778,2
"39927","2008-08-17T03:58:06Z",2008,8,17,3,58,6,10.2734404709,124.202162353,2
"39928","2008-08-17T03:58:33Z",2008,8,17,3,58,33,10.2734707296,124.202250531,2
"39929","2008-08-17T03:58:58Z",2008,8,17,3,58,58,10.2734970488,124.20230099,2
"39930","2008-08-17T03:59:21Z",2008,8,17,3,59,21,10.2735629305,124.202306941,2
"39931","2008-08-17T03:59:45Z",2008,8,17,3,59,45,10.2736213524,124.202297721,2
"39932","2008-08-17T04:00:08Z",2008,8,17,4,0,8,10.2736561373,124.202251118,2
