Sample File	Sample Name	Panel	Marker	Dye	Allele 1	Allele 2	Size 1	Size 2	Height 1	Height 2	Peak Area 1	Peak Area 2	Data Point 1	Data Point 2	ADO	AE	OS	SHP	OBA	SPA	SP	BIN	PHR	LPH	SPU	AN	BD	XTLK	GQ	UD1	UD2	UD3	
E06_APCL275.fsa	APCL275	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL275.fsa	APCL275	Msat53	NNG_012	R	111		110.98		5451		35391.0		2446		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E06_APCL275.fsa	APCL275	Msat53	AC1359	B	241		240.41		18020		112651.0		4051		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E06_APCL275.fsa	APCL275	Msat53	APY_65	G	248	256	247.55	255.85	6539	4821	43076.0	31559.0	4143	4250	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H12_APCL279.fsa	APCL279	Msat53	AC1359	B											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H12_APCL279.fsa	APCL279	Msat53	APY_65	G											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H12_APCL279.fsa	APCL279	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H12_APCL279.fsa	APCL279	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C01_APCL28.fsa	APCL28	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C01_APCL28.fsa	APCL28	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C01_APCL28.fsa	APCL28	Msat53	APR_Cf29	R	210	212	210.44	212.28	4829	3710	29748.0	22253.0	3740	3764	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
C01_APCL28.fsa	APCL28	Msat53	AC1359	B	241	246	240.41	246.15	8182	6161	50106.0	37359.0	4131	4206	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E01_APCL280.fsa	APCL280	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E01_APCL280.fsa	APCL280	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E01_APCL280.fsa	APCL280	Msat53	APR_Cf29	R	209	212	208.37	212.25	152	181	1132.0	1382.0	3752	3803	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E01_APCL280.fsa	APCL280	Msat53	AC1359	B	242		242.35		3027		19092.0		4199		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A12_APCL281.fsa	APCL281	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A12_APCL281.fsa	APCL281	Msat53	APR_Cf29	R	209	212	208.5	212.33	1785	1753	11011.0	11284.0	3808	3859	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A12_APCL281.fsa	APCL281	Msat53	AC1359	B	242	246	242.44	246.19	3499	2672	21737.0	16137.0	4260	4310	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A12_APCL281.fsa	APCL281	Msat53	APY_65	G	250	254	249.64	253.84	13403	10882	88243.0	73821.0	4356	4412	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G05_APCL282.fsa	APCL282	Msat53	AC1359	B											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G05_APCL282.fsa	APCL282	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G05_APCL282.fsa	APCL282	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G05_APCL282.fsa	APCL282	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F06_APCL283.fsa	APCL283	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F06_APCL283.fsa	APCL283	Msat53	NNG_012	R	115		115.16		11988		73797.0		2497		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F06_APCL283.fsa	APCL283	Msat53	APR_Cf29	R	212	229	212.28	229.35	3113	2297	19507.0	14821.0	3690	3910	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
F06_APCL283.fsa	APCL283	Msat53	AC1359	B	242	246	242.22	246.1	6964	5650	42447.0	33700.0	4076	4126	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G06_APCL284.fsa	APCL284	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G06_APCL284.fsa	APCL284	Msat53	NNG_012	R	111		111.02		12644		81798.0		2479		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G06_APCL284.fsa	APCL284	Msat53	APR_Cf29	R	210	212	210.4	212.25	4374	3222	25972.0	19226.0	3709	3733	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
G06_APCL284.fsa	APCL284	Msat53	AC1359	B	241	242	240.48	242.32	9184	7031	54497.0	41053.0	4100	4124	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H06_APCL285.fsa	APCL285	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H06_APCL285.fsa	APCL285	Msat53	NNG_012	R	111	115	111.06	115.19	6423	4598	39912.0	28251.0	2519	2571	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H06_APCL285.fsa	APCL285	Msat53	APR_Cf29	R	199	218	199.23	217.99	6226	2709	40379.0	16978.0	3614	3860	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.405				
H06_APCL285.fsa	APCL285	Msat53	AC1359	B	242	244	242.42	244.32	7412	5751	44611.0	33729.0	4181	4206	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D11_APCL286.fsa	APCL286	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D11_APCL286.fsa	APCL286	Msat53	APR_Cf29	R	199	218	199.15	217.91	4931	2156	31809.0	13376.0	3590	3835	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.405				
D11_APCL286.fsa	APCL286	Msat53	AC1359	B	242	244	242.3	244.28	6830	5305	41315.0	31044.0	4154	4180	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D11_APCL286.fsa	APCL286	Msat53	APY_65	G	250		249.55		32210		248555.0		4249		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F12_APCL287.fsa	APCL287	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F12_APCL287.fsa	APCL287	Msat53	NNG_012	R	111	115	111.0	115.26	6458	5186	39176.0	31601.0	2525	2579	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F12_APCL287.fsa	APCL287	Msat53	AC1359	B	242		242.37		12860		80479.0		4195		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F12_APCL287.fsa	APCL287	Msat53	APY_65	G	250	254	249.64	253.8	19128	14995	126037.0	98363.0	4291	4346	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A03_APCL288.fsa	APCL288	Msat53	AC1359	B											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A03_APCL288.fsa	APCL288	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A03_APCL288.fsa	APCL288	Msat53	NNG_012	R	115		115.2		12711		84852.0		2550		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A03_APCL288.fsa	APCL288	Msat53	APR_Cf29	R	210	212	210.38	212.22	4144	3281	25560.0	19363.0	3731	3755	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
A07_APCL289.fsa	APCL289	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A07_APCL289.fsa	APCL289	Msat53	NNG_012	R	111	115	111.05	115.28	5892	4244	38844.0	26737.0	2486	2539	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A07_APCL289.fsa	APCL289	Msat53	APR_Cf29	R	207	212	206.6	212.35	3317	3291	20773.0	20988.0	3670	3745	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A07_APCL289.fsa	APCL289	Msat53	AC1359	B	241	242	240.4	242.39	7381	6247	44661.0	36483.0	4111	4137	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H05_APCL290.fsa	APCL290	Msat53	AC1359	B											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H05_APCL290.fsa	APCL290	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H05_APCL290.fsa	APCL290	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H05_APCL290.fsa	APCL290	Msat53	APY_65	G	250	256	249.64	255.91	570	424	3834.0	2884.0	4310	4393	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F10_APCL291.fsa	APCL291	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F10_APCL291.fsa	APCL291	Msat53	NNG_012	R	111	115	111.02	115.1	7280	4751	45083.0	29736.0	2473	2524	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F10_APCL291.fsa	APCL291	Msat53	APR_Cf29	R	209	210	208.48	210.41	2561	2556	15691.0	15096.0	3678	3703	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F10_APCL291.fsa	APCL291	Msat53	AC1359	B	241	242	240.49	242.26	6438	5037	39479.0	29531.0	4094	4117	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A01_APCL292.fsa	APCL292	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A01_APCL292.fsa	APCL292	Msat53	NNG_012	R	111	115	111.03	115.25	688	343	4435.0	2407.0	2508	2561	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A01_APCL292.fsa	APCL292	Msat53	AC1359	B	241		240.48		3674		22603.0		4144		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A01_APCL292.fsa	APCL292	Msat53	APY_65	G	256	260	255.92	260.1	2229	1576	14490.0	10229.0	4347	4402	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A02_APCL293.fsa	APCL293	Msat53	NNG_012	R	111		111.03		16837		109340.0		2518		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A02_APCL293.fsa	APCL293	Msat53	APR_Cf29	R	210	214	210.44	214.02	1366	958	8713.0	5568.0	3762	3809	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A02_APCL293.fsa	APCL293	Msat53	AC1359	B	241	242	240.42	242.32	4423	3807	26183.0	21893.0	4156	4181	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A02_APCL293.fsa	APCL293	Msat53	APY_65	G	250	258	249.69	258.04	8104	6171	52808.0	39745.0	4278	4388	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B08_APCL294.fsa	APCL294	Msat53	NNG_012	R	111		110.94		6903		44996.0		2468		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B08_APCL294.fsa	APCL294	Msat53	APR_Cf29	R	212	229	212.2	229.32	2606	2026	16412.0	12813.0	3719	3941	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
B08_APCL294.fsa	APCL294	Msat53	AC1359	B	241		240.35		8661		53864.0		4084		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B08_APCL294.fsa	APCL294	Msat53	APY_65	G	250		249.59		31625		209798.0		4204		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H01_APCL295.fsa	APCL295	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H01_APCL295.fsa	APCL295	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H01_APCL295.fsa	APCL295	Msat53	APR_Cf29	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H01_APCL295.fsa	APCL295	Msat53	AC1359	B	241	242	240.6	242.38	403	316	2594.0	1988.0	4236	4260	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B02_APCL296.fsa	APCL296	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B02_APCL296.fsa	APCL296	Msat53	NNG_012	R	111		110.95		18023		115483.0		2496		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B02_APCL296.fsa	APCL296	Msat53	APR_Cf29	R	210	216	210.2	215.94	2641	2406	16540.0	15236.0	3729	3804	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B02_APCL296.fsa	APCL296	Msat53	AC1359	B	241		240.44		14833		92671.0		4124		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A08_APCL297.fsa	APCL297	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A08_APCL297.fsa	APCL297	Msat53	NNG_012	R	115		115.18		7186		50038.0		2576		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A08_APCL297.fsa	APCL297	Msat53	APR_Cf29	R	212	229	212.29	229.43	2228	1772	14406.0	12012.0	3798	4024	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
A08_APCL297.fsa	APCL297	Msat53	AC1359	B	241		240.41		12455		79366.0		4169		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E11_APCL298.fsa	APCL298	Msat53	NNG_012	R	111	115	110.93	115.06	340	255	2393.0	1789.0	2510	2562	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E11_APCL298.fsa	APCL298	Msat53	APR_Cf29	R	210	229	210.31	229.31	1101	854	8082.0	5936.0	3750	3999	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E11_APCL298.fsa	APCL298	Msat53	AC1359	B	241		240.44		1124		7760.0		4145		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E11_APCL298.fsa	APCL298	Msat53	APY_65	G	250	256	249.57	255.89	1068	857	7636.0	6553.0	4265	4348	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D10_APCL299.fsa	APCL299	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D10_APCL299.fsa	APCL299	Msat53	NNG_012	R	111		111.01		12469		80724.0		2485		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D10_APCL299.fsa	APCL299	Msat53	APR_Cf29	R	210		210.3		1885		12145.0		3718		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D10_APCL299.fsa	APCL299	Msat53	AC1359	B	242		242.31		8726		54440.0		4135		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B11_APCL300.fsa	APCL300	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B11_APCL300.fsa	APCL300	Msat53	NNG_012	R	115		115.09		10039		64455.0		2612		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B11_APCL300.fsa	APCL300	Msat53	APR_Cf29	R	209	210	208.47	210.36	3862	3702	23949.0	22886.0	3787	3812	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B11_APCL300.fsa	APCL300	Msat53	AC1359	B	241	242	240.42	242.3	9086	7982	55023.0	46677.0	4210	4235	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E03_APCL301.fsa	APCL301	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E03_APCL301.fsa	APCL301	Msat53	APR_Cf29	R	212	229	212.04	229.27	778	902	4818.0	5947.0	3763	3988	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E03_APCL301.fsa	APCL301	Msat53	AC1359	B	242	246	242.27	246.02	958	686	5804.0	4194.0	4158	4207	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E03_APCL301.fsa	APCL301	Msat53	APY_65	G	254	256	253.74	255.58	18802	31145	114100.0	331573.0	4308	4332	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C06_APCL302.fsa	APCL302	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C06_APCL302.fsa	APCL302	Msat53	APR_Cf29	R	210	229	210.38	229.34	2916	2119	18919.0	13304.0	3684	3929	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
C06_APCL302.fsa	APCL302	Msat53	AC1359	B	241		240.4		4440		27734.0		4072		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C06_APCL302.fsa	APCL302	Msat53	APY_65	G	254	256	253.77	255.86	29775	21856	181543.0	133573.0	4245	4272	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B07_APCL303.fsa	APCL303	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL303.fsa	APCL303	Msat53	NNG_012	R	111		111.0		5474		37182.0		2446		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL303.fsa	APCL303	Msat53	APR_Cf29	R	210	218	210.34	217.9	1766	1242	10678.0	7711.0	3672	3770	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL303.fsa	APCL303	Msat53	AC1359	B	241	242	240.47	242.39	6734	5975	40791.0	35344.0	4063	4088	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B07_APCL304.fsa	APCL304	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL304.fsa	APCL304	Msat53	NNG_012	R	111		110.97		7767		50453.0		2469		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL304.fsa	APCL304	Msat53	APR_Cf29	R	220	229	219.88	229.38	2513	2136	15906.0	13796.0	3817	3940	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
B07_APCL304.fsa	APCL304	Msat53	AC1359	B	242	250	242.28	249.92	5912	4035	36463.0	24758.0	4107	4206	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G05_APCL305.fsa	APCL305	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G05_APCL305.fsa	APCL305	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G05_APCL305.fsa	APCL305	Msat53	APR_Cf29	R	207		206.66		1321		8310.0		3661		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G05_APCL305.fsa	APCL305	Msat53	AC1359	B	242	246	242.34	246.16	6365	5078	38586.0	29727.0	4128	4178	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H08_APCL306.fsa	APCL306	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H08_APCL306.fsa	APCL306	Msat53	NNG_012	R	111	115	111.02	115.13	7957	5488	49410.0	34657.0	2530	2582	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H08_APCL306.fsa	APCL306	Msat53	APR_Cf29	R	210	212	210.39	212.21	3082	1975	20741.0	11440.0	3778	3802	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
H08_APCL306.fsa	APCL306	Msat53	AC1359	B	241		240.46		12406		76078.0		4175		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C08_APCL307.fsa	APCL307	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
