"","Sample","Marker","A1.AFG1","A2.AFG1","A1.AFG9","A2.AFG9","A1.AFG15","A2.AFG15","A1.AFG1.M","A2.AFG1.M","A1.AFG4.M","A2.AFG4.M","A1.AFG6.M","A2.AFG6.M","A1.AFG8.M","A2.AFG8.M","A1.AFG9.M","A2.AFG9.M","A1.AFG45","A2.AFG45","A1.AFG46","A2.AFG46","A1.AFG48","A2.AFG48","A1.AFG49","A2.AFG49","A1.AFG50","A2.AFG50","A1.AFG51","A2.AFG51","error","numgenos","A1consens","A2consens","hom"
"535","PRBI12","ACH_A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,NA,NA,1,266,266,TRUE
"536","PRBI12","ACH_A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,299,NA,NA,NA,NA,NA,1,277,299,FALSE
"537","PRBI12","NNG_004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,NA,1,255,255,TRUE
"538","PRBI12","NNG_007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,288,NA,NA,NA,NA,NA,1,284,288,FALSE
"539","PRBI12","ACH_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"540","PRBI12","APR_Cf39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,278,278,TRUE
"541","PRBI120","AC1359",NA,NA,275,277,275,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,275,277,FALSE
"542","PRBI120","AC1578",NA,NA,NA,NA,NA,NA,NA,NA,248,248,NA,NA,NA,NA,NA,NA,NA,NA,248,248,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,248,248,TRUE
"543","PRBI120","APR_Cf29",NA,NA,NA,NA,NA,NA,193,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,193,NA,NA,FALSE,2,193,193,TRUE
"544","PRBI120","NNG_012",NA,NA,NA,NA,116,118,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,116,118,FALSE
"545","PRBI120","ACH_A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266,272,FALSE
"546","PRBI120","ACH_A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,187,TRUE
"547","PRBI120","ACH_B9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,202,FALSE
"548","PRBI120","NNG_028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,294,335,FALSE
"549","PRBI120","ACH_A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,277,FALSE
"550","PRBI120","ACH_C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,109,FALSE,2,101,109,FALSE
"551","PRBI120","ACH_D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,281,289,FALSE
"552","PRBI120","APR_Cf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"553","PRBI120","ACH_A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,266,FALSE
"554","PRBI120","ACH_A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,277,299,FALSE
"555","PRBI120","NNG_004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,255,255,TRUE
"556","PRBI120","NNG_007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,284,286,FALSE
"557","PRBI120","ACH_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"558","PRBI120","APR_Cf39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,278,282,FALSE
"559","PRBI121","AC1359",NA,NA,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,275,275,TRUE
"560","PRBI121","AC1578",NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,250,250,TRUE
"561","PRBI121","APR_Cf29",NA,NA,NA,NA,187,193,187,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,187,193,FALSE
"562","PRBI121","NNG_012",NA,NA,NA,NA,NA,NA,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,118,FALSE
"563","PRBI121","ACH_A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266,266,TRUE
"564","PRBI121","ACH_A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,193,NA,1,185,193,FALSE
"565","PRBI121","ACH_B9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,167,171,FALSE
"566","PRBI121","NNG_028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,294,347,FALSE
"567","PRBI121","ACH_A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,1,273,277,FALSE
"568","PRBI121","ACH_C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"569","PRBI121","ACH_D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,285,NA,1,281,285,FALSE
"570","PRBI121","APR_Cf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"571","PRBI121","ACH_A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,264,NA,1,264,264,TRUE
"572","PRBI121","ACH_A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,289,NA,1,289,289,TRUE
"573","PRBI121","NNG_004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,255,NA,1,253,255,FALSE
"574","PRBI121","NNG_007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,290,NA,1,286,290,FALSE
"575","PRBI121","ACH_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"576","PRBI121","APR_Cf39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,274,278,FALSE
"577","PRBI122","AC1359",NA,NA,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,275,275,TRUE
"578","PRBI122","AC1578",NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,250,250,TRUE
"579","PRBI122","APR_Cf29",NA,NA,NA,NA,NA,NA,185,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,185,193,FALSE
"580","PRBI122","NNG_012",NA,NA,NA,NA,NA,NA,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,118,FALSE
"581","PRBI122","ACH_A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,302,FALSE,2,266,302,FALSE
"582","PRBI122","ACH_A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,185,193,FALSE
"583","PRBI122","ACH_B9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,167,167,TRUE
"584","PRBI122","NNG_028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,335,335,TRUE
"585","PRBI122","ACH_A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,277,FALSE
"586","PRBI122","ACH_C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,113,FALSE
"587","PRBI122","ACH_D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,285,289,FALSE
"588","PRBI122","APR_Cf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"589","PRBI122","ACH_A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266,266,TRUE
"590","PRBI122","ACH_A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,277,299,FALSE
"591","PRBI122","NNG_004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,255,255,TRUE
"592","PRBI122","NNG_007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,284,284,TRUE
"593","PRBI122","ACH_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"594","PRBI122","APR_Cf39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,274,282,FALSE
"595","PRBI123","AC1359",NA,NA,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,275,FALSE
"596","PRBI123","AC1578",NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,248,250,FALSE
"597","PRBI123","APR_Cf29",NA,NA,NA,NA,191,193,191,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,191,193,FALSE
"598","PRBI123","NNG_012",NA,NA,116,118,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,116,118,FALSE
"599","PRBI123","ACH_A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266,278,FALSE
"600","PRBI123","ACH_A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,189,FALSE
"601","PRBI123","ACH_B9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190,194,FALSE
"602","PRBI123","NNG_028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,356,360,FALSE
"603","PRBI123","ACH_A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,FALSE,2,273,273,TRUE
"604","PRBI123","ACH_C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,109,FALSE,2,101,109,FALSE
"605","PRBI123","ACH_D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,221,277,FALSE
"606","PRBI123","APR_Cf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"607","PRBI123","ACH_A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266,266,TRUE
"608","PRBI123","ACH_A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,277,289,FALSE
"609","PRBI123","NNG_004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,253,253,TRUE
"610","PRBI123","NNG_007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,284,286,FALSE
"611","PRBI123","ACH_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"612","PRBI123","APR_Cf39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,274,285,FALSE
"613","PRBI13","AC1359",NA,NA,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,275,275,TRUE
"614","PRBI13","AC1578",NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,248,250,FALSE
"615","PRBI13","APR_Cf29",NA,NA,187,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,187,191,FALSE
"616","PRBI13","NNG_012",NA,NA,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,116,TRUE
"617","PRBI13","ACH_A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,278,NA,NA,NA,NA,262,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,262,278,FALSE
"618","PRBI13","ACH_A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,NA,NA,NA,NA,189,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,189,189,TRUE
"619","PRBI13","ACH_B9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,182,NA,NA,NA,NA,182,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,182,182,TRUE
"620","PRBI13","NNG_028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,NA,NA,NA,NA,294,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,294,294,TRUE
"621","PRBI13","ACH_A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,275,NA,NA,NA,NA,273,275,FALSE,2,273,275,FALSE
"622","PRBI13","ACH_C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,113,NA,NA,NA,NA,NA,NA,NA,1,101,113,FALSE
"623","PRBI13","ACH_D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,273,NA,NA,NA,NA,NA,NA,NA,1,269,273,FALSE
"624","PRBI13","APR_Cf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"625","PRBI13","ACH_A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,266,NA,NA,NA,NA,NA,1,264,266,FALSE
"626","PRBI13","ACH_A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,299,NA,NA,NA,NA,NA,1,289,299,FALSE
"627","PRBI13","NNG_004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,NA,1,255,255,TRUE
"628","PRBI13","NNG_007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,286,NA,NA,NA,NA,NA,1,286,286,TRUE
"629","PRBI13","ACH_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,365,365,TRUE
"630","PRBI13","APR_Cf39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,274,282,FALSE
"631","PRBI137","AC1359",NA,NA,NA,NA,273,275,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,275,FALSE
"632","PRBI137","AC1578",NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,248,250,FALSE
"633","PRBI137","APR_Cf29",NA,NA,NA,NA,NA,NA,187,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,FALSE,2,187,187,TRUE
"634","PRBI137","NNG_012",NA,NA,NA,NA,NA,NA,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,116,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,116,116,TRUE
"635","PRBI137","ACH_A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,272,NA,1,266,272,FALSE
"636","PRBI137","ACH_A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"637","PRBI137","ACH_B9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,182,NA,1,182,182,TRUE
"638","PRBI137","NNG_028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,NA,1,294,294,TRUE
"639","PRBI137","ACH_A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,FALSE,2,273,273,TRUE
"640","PRBI137","ACH_C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,113,FALSE,2,101,113,FALSE
"641","PRBI137","ACH_D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,293,317,FALSE
"642","PRBI137","APR_Cf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"643","PRBI137","ACH_A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,266,FALSE,2,264,266,FALSE
"644","PRBI137","ACH_A8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,277,289,FALSE
"645","PRBI137","NNG_004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,255,255,TRUE
"646","PRBI137","NNG_007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,290,290,TRUE
"647","PRBI137","ACH_D8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"648","PRBI137","APR_Cf39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,282,282,TRUE
"649","PRBI138","AC1359",NA,NA,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,275,FALSE
"650","PRBI138","AC1578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,248,250,FALSE
"651","PRBI138","APR_Cf29",NA,NA,NA,NA,NA,NA,193,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,193,199,FALSE
"652","PRBI138","NNG_012",NA,NA,NA,NA,NA,NA,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,118,FALSE
"653","PRBI138","ACH_A11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,272,NA,1,266,272,FALSE
"654","PRBI138","ACH_A4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,189,NA,1,187,189,FALSE
"655","PRBI138","ACH_B9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,167,NA,1,167,167,TRUE
"656","PRBI138","NNG_028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,294,NA,1,294,294,TRUE
